district_code,district_name,block_mandal_code,block_mandal_name,village_code,village_name,habitation_code,area_sq_m,area_ha,area_sq_km,area_acres,perimeter_m,centroid_lon,centroid_lat,bbox_min_lon,bbox_min_lat,bbox_max_lon,bbox_max_lat,geometry_type,source_more_40ha,source_less_40ha,source_total,source_dmvt,OBJECTID,OBJECTID_1
07,MAHABUBNAGAR,0729,NARAYANPET,0729004,Kondareddipalle,07073290040000,6410535.541374,641.0535541373999,6.410535541374,1584.0778303600434,10750.90241,77.48666836999666,16.781220725993688,77.47076261102363,16.770135493285814,77.50253732225706,16.79404202875225,Polygon,,1.0,1.0,1.0,2723,841
07,MAHABUBNAGAR,0705,DAMARAGIDDA,0705028,Bommanpad,07073050280119,17022315.745793,1702.2315745793,17.022315745793,4206.305825818714,17022.260262,77.59494914111218,16.77223577377133,77.56540787579956,16.7522376730021,77.61806869087827,16.79437935345775,Polygon,,4.0,4.0,4.0,2724,842
07,MAHABUBNAGAR,0707,KOILKONDA,0707033,Rampur,07073070330112,6166768.09654,616.6768096540001,6.16676809654,1523.8415829150617,10823.033008,77.84152585673809,16.782687237849785,77.82252363946226,16.771612331715858,77.85728883675723,16.797919690999635,Polygon,,5.0,5.0,5.0,2725,843
08,NALGONDA,0855,NAMPALLE,0855026,Sunkishala,08093550260118,3348708.890625,334.8708890625,3.348708890625,827.4839878403786,7948.863215,78.97217991050704,16.797413295959018,78.96139962823197,16.785425774648786,78.98168672287638,16.8108734847238,Polygon,,2.0,2.0,2.0,2726,844
07,MAHABUBNAGAR,0721,MIDJIL,0721006,Kanchanpalle,07075210060108,3482895.794134,348.28957941339996,3.482895794134,860.6422938198677,7506.23926,78.25739527077732,16.790813663754754,78.24841695866114,16.780911566778908,78.2666597625568,16.80161939053711,Polygon,,1.0,1.0,1.0,2728,845
07,MAHABUBNAGAR,0729,NARAYANPET,0729003,Eklaspur,07073290030103,7931874.332392,793.1874332392,7.931874332392,1960.0088326553425,13544.304292,77.45821100862312,16.770584381692842,77.43766559741074,16.749097527959574,77.47174959493388,16.788902436837574,Polygon,,1.0,1.0,1.0,2729,846
07,MAHABUBNAGAR,0723,JADCHERLA,0723028,Nagasala,07075230280123,12251913.358447,1225.1913358447,12.251913358447,3027.5137241417046,21627.722488,78.1594156510773,16.76854468910287,78.14336309126361,16.733624089852,78.18157571631215,16.798418595711592,Polygon,,5.0,5.0,5.0,2730,847
07,MAHABUBNAGAR,0707,KOILKONDA,0707016,Parpalle,07073070160113,5755790.0,575.579,5.75579,1422.2866835948955,9385.436639,77.81389453628209,16.78137019560148,77.7954576238003,16.77040005295133,77.83021097364485,16.79340723969198,Polygon,,2.0,2.0,2.0,2731,848
08,NALGONDA,0854,GURRAMPODE,0854023,Kacharam (P) Koppole,08087540230116,5034340.11323,503.43401132300005,5.03434011323,1244.0125341151515,10234.0554,79.09623347371117,16.797767985268845,79.0755757851001,16.791017053515723,79.11489922067521,16.80785825260949,Polygon,,1.0,1.0,1.0,2733,849
07,MAHABUBNAGAR,0719,VELDANDA,0719008,Bhairpur,07083190080108,13307898.879563,1330.7898879563,13.307898879563,3288.4534291608775,15130.146013,78.64447938702739,16.782604532895036,78.62727745356894,16.75861918058234,78.66963500088467,16.802537757562824,Polygon,,1.0,1.0,1.0,2735,850
07,MAHABUBNAGAR,0707,KOILKONDA,0707035,Garlapad,07073070350125,7546883.592926,754.6883592926,7.546883592926,1864.8755491182706,12914.248183,77.882965579405,16.780420725227675,77.85728883675723,16.762082587299627,77.90259442762027,16.792741281865194,Polygon,,1.0,1.0,1.0,2737,851
