district_code,district_name,block_mandal_code,block_mandal_name,villages,polygon_features,area_sq_km,area_acres,min_lon,min_lat,max_lon,max_lat
03,KARIMNAGAR,0324,KATHLAPUR,19,19,176.451485077706,43602.11153057437,78.6296233800113,18.626530426730188,78.75741711906234,18.7890572675224
03,KARIMNAGAR,0326,KODIMIAL,15,15,173.546817720043,42884.35259512383,78.785163760915,18.55870952209317,78.98975705945826,18.68368437472759
03,KARIMNAGAR,0354,KOHEDA,16,16,206.451499100152,51015.2764396112,79.0045363957368,18.076517832768772,79.15991679729169,18.272399112980267
03,KARIMNAGAR,0340,KONARAOPETA,20,20,201.523736256672,49797.59972239335,78.59133470048359,18.40917864717353,78.81108742444357,18.58125829091316
03,KARIMNAGAR,0322,KORATLA,16,16,144.826590825264,35787.42997246593,78.64039152742126,18.77887554701611,78.80649612679161,18.899583872659786
03,KARIMNAGAR,0311,MAHADEVPUR,48,49,533.107425197569,131733.7136664236,79.81531283713936,18.58487196387736,80.34772661977988,18.87043280810766
03,KARIMNAGAR,0313,MALHARRAO,22,22,312.398204121121,77195.27739900698,79.68375734311797,18.409631656302473,79.92633253264438,18.64229216657997
03,KARIMNAGAR,0302,MALLAPUR,22,22,220.034312012993,54371.66260583592,78.62765702418585,18.872506225586193,78.8071043819785,19.038701880871752
03,KARIMNAGAR,0328,MALLIAL,15,15,154.275971346462,38122.422750784965,78.83042230044573,18.64824980452235,79.01281482756981,18.761880831774274
03,KARIMNAGAR,0335,MANAKONDUR,18,18,201.52123032456,49796.98049308288,79.15758857274852,18.309942113776717,79.34952296846154,18.47805666443688
03,KARIMNAGAR,0309,MANTHANI,35,35,315.465254506709,77953.16205451672,79.5631611017572,18.56739889241438,79.83317382878542,18.741681395398835
03,KARIMNAGAR,0321,MEDIPALLE,19,19,215.77109539481899,53318.19883712487,78.72580687422528,18.617744244803895,78.8538818799868,18.894581125561277
03,KARIMNAGAR,0323,METPALLE,17,17,150.205197647479,37116.512663031266,78.55074505962057,18.722667220492387,78.67847939220366,18.892091705002564
03,KARIMNAGAR,0343,MUSTABAD,16,16,163.375979396977,40371.083711461746,78.62919480345809,18.214266009984513,78.77146713548761,18.364381724230256
03,KARIMNAGAR,0312,MUTHARAM (MAHADEVPUR),22,22,586.866739644223,145017.92957017734,79.93110507158768,18.348558818622678,80.26780998321766,18.68042985340942
03,KARIMNAGAR,0314,MUTHARAM (MANTHANI),18,18,170.756923384754,42194.95469114916,79.55922393417866,18.462972495538498,79.72999615204209,18.654082970109652
03,KARIMNAGAR,0332,ODELA,11,11,160.331804773389,39618.85177984737,79.37153942690558,18.380837711986825,79.55567039362806,18.533023758546616
03,KARIMNAGAR,0316,PEDDAPALLE,23,23,244.24673745037,60354.683229784256,79.30746107833565,18.52700089383817,79.49080466073838,18.704738836254574
03,KARIMNAGAR,0329,PEGADAPALLE,16,16,138.545945398576,34235.44868844418,79.00810908073126,18.638661229426113,79.14302995233105,18.780766772601293
03,KARIMNAGAR,0303,RAIKAL,20,20,261.25626321434703,64557.82858226737,78.73173333733948,18.835019841436917,78.93427585079081,19.070406080237102
03,KARIMNAGAR,0337,RAMADUGU,19,19,136.468681003068,33722.14547758402,79.02143763399839,18.46846667539671,79.12928930304707,18.67076099862728
03,KARIMNAGAR,0307,RAMAGUNDAM,31,31,322.66870177442297,79733.1726394838,79.28917521486956,18.670496713869593,79.54639190139166,18.85745459442663
03,KARIMNAGAR,0352,SAIDAPUR,14,14,145.915054138066,36056.39511458888,79.23598588014772,18.136037749845155,79.37384409002892,18.261016883622307
03,KARIMNAGAR,0304,SARANGAPUR,23,24,248.18051290883201,61326.740315053685,78.87536452288542,18.85013276277607,79.02111236900113,19.077679968319647
03,KARIMNAGAR,0348,SHANKARAPATNAM,17,17,143.48709650969602,35456.433718644395,79.26312872606086,18.233726954280762,79.4095915864741,18.367897701852804
03,KARIMNAGAR,0344,SIRCILLA,22,22,235.11345680099902,58097.800430874755,78.7306310475344,18.252663601290664,78.94170790587363,18.438407753796373
03,KARIMNAGAR,0315,SRIRAMPUR,18,18,192.984237453321,47687.4436130529,79.4373984416382,18.40739766896546,79.59374596365383,18.606718375042714
03,KARIMNAGAR,0331,SULTANABAD,21,21,175.784617969351,43437.3250793764,79.21346781756243,18.432000948675565,79.39894019777705,18.606533298829333
03,KARIMNAGAR,0347,TIMMAPUR (LMD COLONY),14,14,138.277104229285,34169.01658875245,79.10166373987933,18.254422138986353,79.26810713579697,18.42266420757065
03,KARIMNAGAR,0334,VEENAVANKA,14,14,145.002713233775,35830.95076740596,79.31718264497032,18.28586765836273,79.47229059455778,18.44693815615804
03,KARIMNAGAR,0306,VELGATOOR,24,24,185.43184615996,45821.207081517634,79.12933335081124,18.725815362166593,79.30490757998942,18.868350476957758
03,KARIMNAGAR,0339,VEMULAWADA,23,23,188.894258956297,46676.787916353285,78.77449650741764,18.40406228367718,78.92041943772661,18.595382505545746
03,KARIMNAGAR,0341,YELLAREDDIPET,24,24,291.854265482207,72118.7596048001,78.53002148527567,18.319059384548776,78.75680332044345,18.555428832558572
10,KHAMMAM,1007,ASWAPURAM,12,12,271.928627048363,67195.02711862828,80.70261665928207,17.691083714104987,80.88355553872455,17.94061542466069
10,KHAMMAM,1027,ASWARAOPETA,21,21,545.119381746125,134701.93277152153,81.00029477658438,17.21433051523946,81.31614891009158,17.492655219405968
10,KHAMMAM,1021,BAYYARAM,18,18,348.00367918201397,85993.5818962486,80.04563169686845,17.49337189524314,80.26448960919832,17.751550831771503
10,KHAMMAM,1009,BHADRACHALAM,19,19,14.080706470444,3479.418343706248,80.8728073148236,17.639899625593937,81.08938585362948,17.757141089717138
10,KHAMMAM,1044,BONAKAL,18,18,158.268106207618,39108.90075851928,80.19782278835353,16.94179119474358,80.36720919506168,17.113703017815883
10,KHAMMAM,1015,BURGAMPAHAD,16,16,195.272691760672,48252.93298764105,80.72691705999395,17.591520793461047,80.91841283397294,17.756425077321676
10,KHAMMAM,1025,CHANDRUGONDA,21,21,356.878498690304,88186.59755629684,80.55842174736357,17.25645285421127,80.87522419434876,17.42789072763094
10,KHAMMAM,1003,CHERLA,65,72,499.05380001465596,123318.87962526002,80.72668050918678,17.933452265223774,80.98628855593448,18.238418669725263
10,KHAMMAM,1042,CHINTHAKANI,16,16,187.340264625212,46292.78755437271,80.1579152238192,17.016670896358303,80.30714199662621,17.238841479261964
10,KHAMMAM,1028,DAMMAPETA,23,23,468.613363895201,115796.8840459352,80.8601177957566,17.19000347195733,81.08884184813681,17.562809634057718
10,KHAMMAM,1008,DUMMUGUDEM,88,88,330.564767346473,81684.33293475497,80.8642210271194,17.6962313333165,81.09576625054791,17.951100687123233
10,KHAMMAM,1034,ENKURU,12,12,232.507877490804,57453.947761486066,80.32080504144518,17.24742096173553,80.5126791549423,17.42899012078422
10,KHAMMAM,1022,GARLA,12,12,125.863349968113,31101.511106605896,80.08517277361089,17.427784189780464,80.22720564420774,17.56585064121434
10,KHAMMAM,1005,GUNDALA,23,23,1003.021346546759,247851.97245814672,80.24829899510475,17.73491102484942,80.73643643177009,18.080648449920325
10,KHAMMAM,1024,JULURPAD,9,9,240.256733812767,59368.73185885899,80.40864876394284,17.272412214926455,80.57049048498585,17.499044629211394
10,KHAMMAM,1032,KALLUR,24,24,302.546481303417,74760.86367402946,80.41631229287229,17.030400310546142,80.62489467249549,17.3221079253172
10,KHAMMAM,1023,KAMEPALLE,14,14,165.801441310156,40970.42840275192,80.1590651108172,17.36251170300751,80.36807155036252,17.475440717458948
10,KHAMMAM,1037,KHAMMAM (RURAL),23,23,231.904862956226,57304.939624888924,80.01627207522714,17.17866061631151,80.19007154826254,17.393585112277194
10,KHAMMAM,1036,KHAMMAM (URBAN),18,18,250.390396258698,61872.814383220255,80.12361287102746,17.18601093630225,80.35395246474047,17.40353171776573
10,KHAMMAM,1035,KONIJERLA,18,18,231.423650298452,57186.02938752285,80.22839257659237,17.1261163492622,80.38641129927598,17.354071067035438
10,KHAMMAM,1017,KOTHAGUDEM,26,26,550.890949875156,136128.1183157095,80.4541179130009,17.397444243092583,80.75241444732022,17.8206980936503
10,KHAMMAM,1014,KUKUNOOR,7,7,0.000337477044,0.08339239369403134,80.95592695359727,17.456339247724156,81.15664007860924,17.59243452130901
10,KHAMMAM,1039,KUSUMANCHI,18,18,212.02727701266198,52393.08116765818,79.8724356134354,17.118396546750223,80.03853822546067,17.293622652317797
10,KHAMMAM,1045,MADHIRA,25,25,205.293257989241,50729.068828068586,80.31195032770592,16.8158165633401,80.46880399144993,17.07466772113298
10,KHAMMAM,1006,MANUGURU,13,13,194.00179211136998,47938.88684499379,80.67672473395723,17.880130258561433,80.8839393097253,18.02771604663735
10,KHAMMAM,1041,MUDIGONDA,23,23,205.147374353301,50693.02019655981,80.0004807655826,16.984970169707108,80.17336942534655,17.220130019408273
10,KHAMMAM,1026,MULKALAPALLE,16,16,479.538260969481,118496.48490496469,80.73002667105233,17.333910077083587,80.96737913826945,17.594065748226733
10,KHAMMAM,1040,NELAKONDAPALLE,23,23,190.213847632375,47002.86537953529,79.96495291394604,16.968141293545052,80.11224804191284,17.174986651886723
10,KHAMMAM,1016,PALWANCHA,24,24,504.93726780273,124772.71617738181,80.5787663707152,17.470769579149692,80.8918397188103,17.897952512230297
10,KHAMMAM,1031,PENUBALLI,22,22,250.046476060131,61787.82985135909,80.58908654003343,17.096896207468784,80.77425685539207,17.302036152650228
10,KHAMMAM,1004,PINAPAKA,27,27,550.003508690069,135908.8268231389,80.43287294950726,17.90256992104894,80.76430092093935,18.17974414802217
10,KHAMMAM,1029,SATHUPALLE,16,16,270.561702891942,66857.25280351918,80.75488356384706,17.118514008113447,80.92529688623578,17.34238474414294
10,KHAMMAM,1020,SINGARENI,13,13,252.923868232107,62498.84894164586,80.19502415348545,17.418743793526815,80.47081675614749,17.59986745939385
10,KHAMMAM,1033,TALLADA,19,19,178.722022893768,44163.17364374799,80.37848435541804,17.09246080624384,80.51973222643933,17.300039662497387
10,KHAMMAM,1018,TEKULAPALLE,7,7,425.761609211459,105207.98485827175,80.3773082852318,17.506250793973077,80.60364891091979,17.767066393577768
10,KHAMMAM,1038,THIRUMALAYAPALEM,25,25,235.235353174072,58127.92168064242,79.80156423374903,17.262478365493013,80.0602442872902,17.40649182188019
10,KHAMMAM,1013,VELAIRPADU,4,4,0.000157014983,0.03879924727027548,81.15864451473733,17.395946727576803,81.25796631525039,17.471261994605545
10,KHAMMAM,1030,VEMSOOR,14,14,208.244532914889,51458.344744385315,80.64964235698955,17.039238902359145,80.8768129000751,17.17846407650895
10,KHAMMAM,1002,VENKATAPURAM,75,75,632.500477683397,156294.2718161201,80.46430720685882,18.085518880570948,80.7939971157026,18.448530931074554
10,KHAMMAM,1001,WAZEED,63,63,569.227027247833,140659.06170949628,80.3749997601948,18.361364822590154,80.68748993410564,18.629432139870687
10,KHAMMAM,1043,WYRA,22,22,139.730155644212,34528.07341292939,80.28488011144728,17.049390234299292,80.43185090653995,17.20202675227592
10,KHAMMAM,1019,YELLANDU,8,8,453.4808907182311,112057.5684889984,80.20758187706235,17.48493140236092,80.42901156453324,17.78148792063542
10,KHAMMAM,1046,YERRUPALEM,25,25,265.058162970365,65497.29847177812,80.42800191575573,16.768596616827665,80.61166375299842,16.96182821495156
07,MAHABUBNAGAR,0744,ACHAMPET,23,23,502.24547899248,124107.56067659594,78.5803033846009,16.32244447927501,79.06765769148198,16.552355361461135
07,MAHABUBNAGAR,0726,ADDAKAL,21,21,204.357270371689,50497.78125078486,77.85779493663543,16.483492190397385,78.03002940028529,16.693258983947896
07,MAHABUBNAGAR,0762,ALAMPUR,26,26,279.52296522859297,69071.62895164467,77.99684721306706,15.837311581574191,78.25321863704487,16.06183447488992
07,MAHABUBNAGAR,0716,AMANGAL,16,16,279.187881235256,68988.82789364758,78.44194341039618,16.809240501424405,78.66293180969019,17.018305043340327
07,MAHABUBNAGAR,0745,AMRABAD,18,18,1857.654446550328,459036.4106489947,78.48871223323557,16.00958300708937,79.23426313423275,16.46692595737992
07,MAHABUBNAGAR,0735,ATMAKUR,26,26,201.496447628753,49790.85655558171,77.70484004218956,16.194141957942673,77.92952345858579,16.432958835833954
07,MAHABUBNAGAR,0710,BALANAGAR,37,37,298.364091451881,73727.37263432126,78.0772639919964,16.82139788989577,78.30428589282968,17.01639058706083
07,MAHABUBNAGAR,0746,BALMOOR,21,21,236.511933686718,58443.37159519336,78.49330359376647,16.220008891102495,78.67265114446072,16.45660821112293
07,MAHABUBNAGAR,0724,BHOOTHPUR,17,17,181.61436909563,44877.887955294216,77.95492915841706,16.59661953919468,78.15191286643923,16.74821947632725
07,MAHABUBNAGAR,0739,BIJINAPALLE,24,24,265.972365022475,65723.20271860283,78.10100131655095,16.424675726066724,78.28124429845954,16.632098361897807
07,MAHABUBNAGAR,0702,BOMRASPET,27,28,234.964827185772,58061.07325310677,77.61381886847416,17.022501035953958,77.79049545560747,17.237737673597856
07,MAHABUBNAGAR,0734,CHINNACHINTAKUNTA,23,23,205.29818764912,50730.28697355349,77.73162234370143,16.36263933569361,77.86992210057306,16.62822400439175
07,MAHABUBNAGAR,0705,DAMARAGIDDA,28,28,213.320399244004,52712.61862991761,77.45381181240617,16.7522376730021,77.61806869087827,16.96528603104716
07,MAHABUBNAGAR,0727,DEVARKADRA,28,28,250.868280820091,61990.90223006054,77.76166741826022,16.446252068741785,77.92406205760747,16.748677935771884
07,MAHABUBNAGAR,0728,DHANWADA,18,18,245.292662089107,60613.13683662527,77.61203392351618,16.563368582313146,77.79612306247981,16.75869263681066
07,MAHABUBNAGAR,0755,DHARUR,25,25,338.341848975302,83606.09165734805,77.4906176638301,16.155086484463105,77.75104108313512,16.363941082178247
07,MAHABUBNAGAR,0704,DOULATHABAD,26,26,199.702873118871,49347.654642127534,77.47654482114966,16.909921660719824,77.66392666421712,17.076914823451236
07,MAHABUBNAGAR,0712,FAROOQNAGAR,36,36,283.15092233714,69968.11667689869,78.067930406488,16.944948084120412,78.29627324744179,17.125588636510397
07,MAHABUBNAGAR,0754,GADWAL,19,19,267.256039561009,66040.40560512696,77.71818335051205,16.089626881567504,77.93019167496331,16.32734195544559
07,MAHABUBNAGAR,0738,GHANPUR,23,23,191.378626073009,47290.68840043288,77.9805800418264,16.432279896747843,78.12757625917551,16.63084690945677
07,MAHABUBNAGAR,0757,GHATTU,24,24,338.71019681253,83697.11239017887,77.48568872922583,15.976902062224992,77.64514839880447,16.23553218760678
07,MAHABUBNAGAR,0750,GOPALPETA,20,20,245.734937292203,60722.42541939978,78.08563223499935,16.291324247248806,78.3133987965845,16.471249503090817
07,MAHABUBNAGAR,0708,HANWADA,20,20,170.695491766152,42179.77460760037,77.74225232857606,16.770304484146997,78.00567230469753,16.89250390968286
07,MAHABUBNAGAR,0758,IEEJ,19,19,284.963156027086,70415.92937416043,77.51043825877409,15.893601545921932,77.78829526185099,16.0873116522833
07,MAHABUBNAGAR,0760,ITIKYAL,21,21,295.010984666878,72898.80190311295,77.74379311374837,15.984519853918446,77.97811877559583,16.18962672925173
07,MAHABUBNAGAR,0723,JADCHERLA,30,30,326.84716776677203,80765.69407247078,78.03678234934003,16.695991209830744,78.33721806494921,16.89171540530872
07,MAHABUBNAGAR,0720,KALWAKURTHY,18,18,325.968376044006,80548.5399085865,78.35625489019826,16.496849742285022,78.56203662295596,16.75900346747149
07,MAHABUBNAGAR,0714,KESHAMPET,20,20,201.575400236467,49810.36616982871,78.25079705060878,16.866440266255193,78.40095187444537,17.094552597818446
07,MAHABUBNAGAR,0749,KODAIR,19,19,208.474146650007,51515.08353399175,78.16291309391941,16.148580868308482,78.3434352157174,16.33600197915809
07,MAHABUBNAGAR,0701,KODANGAL,19,19,228.693299333353,56511.34497075282,77.46330412003779,17.032019398164998,77.698939014246,17.178193672423415
07,MAHABUBNAGAR,0707,KOILKONDA,37,37,225.489134199702,55719.578523118194,77.66274431077919,16.69575697446954,77.92063379674508,16.887787486258663
07,MAHABUBNAGAR,0764,KOLLAPUR,28,28,601.623037391159,148664.29015397702,78.21401971760432,16.011801225340918,78.66358703043505,16.225583745729164
07,MAHABUBNAGAR,0711,KONDURG,38,38,236.871103493521,58532.12438731491,77.92266676460336,16.97851957516379,78.09706939764901,17.18837965885875
07,MAHABUBNAGAR,0703,KOSGI,24,24,190.71662717563,47127.104910365204,77.6196794220393,16.865131760428607,77.7771651403795,17.04995312565355
07,MAHABUBNAGAR,0736,KOTHAKOTA,34,34,245.699006834426,60713.5468099245,77.84133281132573,16.23459244489186,77.99237561433416,16.453485292142634
07,MAHABUBNAGAR,0713,KOTHUR,16,16,161.85966761015501,39996.39490895594,78.16227558904818,17.04825404881486,78.36929953525824,17.224939758919128
07,MAHABUBNAGAR,0747,LINGAL,18,18,202.784851771471,50109.22815275192,78.38771696582465,16.193459922705895,78.59799740440877,16.38161392849826
07,MAHABUBNAGAR,0706,MADDUR,30,30,224.13147361952701,55384.09328755112,77.56285891069436,16.783191503582735,77.74023544620304,16.960531761847612
07,MAHABUBNAGAR,0717,MADGUL,15,15,243.79980418010598,60244.2436135453,78.5734752632638,16.758052180518334,78.80222748201139,16.948101056704488
07,MAHABUBNAGAR,0731,MAGANOOR,34,34,354.090973211371,87497.78500947566,77.23689855902087,16.366302929376474,77.53849228137392,16.588029059627953
07,MAHABUBNAGAR,0725,MAHBUBNAGAR,20,20,207.56453982563102,51290.31479266918,77.8316257696931,16.648905548178252,78.08828731499429,16.876689507426125
07,MAHABUBNAGAR,0732,MAKTHAL,39,39,362.438361413473,89560.46955541059,77.44536948928247,16.34131214941798,77.65950107106418,16.597208350261965
